Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Lake_Level,Flow_Rate
30/10/2011,0.2,0.0,0.0,0.0,0.0,244.64,2.0
31/10/2011,0.0,0.0,0.0,0.0,0.0,244.59,2.0
01/11/2011,0.2,0.0,0.0,0.0,0.0,244.56,2.0
02/11/2011,0.0,0.0,0.0,0.0,0.0,244.51,2.0
03/11/2011,0.2,0.0,0.0,0.0,0.0,244.47,2.0
04/11/2011,1.6,6.2,2.4,3.6,2.4,244.43,2.0
05/11/2011,0.0,2.4,1.4,0.0,0.0,244.39,2.0
06/11/2011,4.4,6.6,0.2,4.8,5.2,244.36,2.0
07/11/2011,12.0,16.4,1.0,15.0,16.6,244.36,2.0
08/11/2011,5.8,8.2,0.2,7.0,5.0,244.36,1.3
09/11/2011,0.0,0.0,0.0,0.0,0.0,244.35,0.6
10/11/2011,0.2,0.0,0.0,0.0,0.0,244.35,0.6
11/11/2011,0.0,0.0,0.0,0.0,0.0,244.32,0.82
12/11/2011,0.0,0.0,0.0,0.0,0.0,244.29,1.5
13/11/2011,0.0,0.0,0.0,0.0,0.0,244.27,1.5
14/11/2011,0.2,0.0,0.0,0.0,0.0,244.22,1.5
15/11/2011,0.0,0.0,0.0,0.0,0.0,244.18,1.29
16/11/2011,0.2,0.0,0.0,0.0,0.0,244.18,1.0
17/11/2011,0.0,0.0,0.0,0.0,0.0,244.17,1.0
18/11/2011,0.2,0.0,0.0,0.0,0.0,244.15,1.0
19/11/2011,0.2,0.0,0.0,0.0,0.0,244.13,1.0
20/11/2011,0.2,0.0,0.0,0.2,0.0,244.11,1.0
21/11/2011,0.0,0.0,0.0,0.0,0.0,244.09,1.0
22/11/2011,0.0,0.0,0.0,0.0,0.0,244.07,1.0
23/11/2011,0.0,0.0,0.4,0.0,0.0,244.05,1.0
24/11/2011,0.0,0.0,0.0,0.0,0.0,244.03,1.0
25/11/2011,0.0,0.0,0.0,0.0,0.0,244.0,1.0
26/11/2011,0.0,0.0,0.0,0.0,0.0,243.98,1.0
27/11/2011,0.0,0.0,0.0,0.0,0.0,243.96,1.0
28/11/2011,0.0,0.0,0.0,0.0,0.0,243.94,1.0
29/11/2011,0.2,0.0,0.0,0.0,0.0,243.92,1.0
30/11/2011,0.0,0.0,0.0,0.0,0.0,243.9,1.0
01/12/2011,1.4,1.2,1.0,2.8,3.8,243.88,1.0
02/12/2011,8.4,2.4,5.2,4.6,9.4,243.86,1.0
03/12/2011,2.0,5.0,2.2,5.4,2.4,243.85,1.0
04/12/2011,2.8,5.2,3.4,5.0,5.8,243.85,1.0
05/12/2011,14.0,18.2,8.6,17.8,30.4,243.84,0.8
06/12/2011,0.0,0.0,0.0,0.0,0.0,243.9,0.6
07/12/2011,0.2,0.0,0.0,0.0,0.0,243.9,0.6
08/12/2011,0.0,0.0,0.0,0.0,0.0,243.89,0.6
09/12/2011,1.0,0.4,0.8,0.8,1.8,243.89,0.6
10/12/2011,7.8,1.4,6.8,7.2,9.4,243.89,0.6
11/12/2011,0.4,0.0,0.0,0.0,0.6,243.89,0.6
12/12/2011,31.0,40.8,29.8,37.2,38.0,243.91,0.6
13/12/2011,0.4,0.0,0.2,0.2,0.4,244.05,0.6
14/12/2011,16.4,11.6,12.0,12.0,14.0,244.09,0.6
15/12/2011,0.8,2.0,2.0,2.2,0.6,244.17,0.6
16/12/2011,30.2,32.8,21.4,44.6,24.4,244.21,0.6
17/12/2011,2.0,4.0,4.6,4.2,0.6,244.64,0.6
18/12/2011,0.2,0.0,0.0,0.0,0.0,244.74,0.6
19/12/2011,0.0,0.0,0.0,0.0,0.0,244.77,0.6
20/12/2011,0.0,0.0,0.0,0.0,0.0,244.78,0.6
21/12/2011,0.0,0.0,0.0,0.0,0.0,244.77,0.6
22/12/2011,0.0,0.0,0.0,0.0,0.0,244.79,0.6
23/12/2011,0.2,0.0,0.0,0.0,0.0,244.78,0.6
24/12/2011,5.8,6.0,9.0,5.2,7.0,244.78,0.6
25/12/2011,0.0,0.0,0.0,0.0,0.0,244.79,0.6
26/12/2011,0.0,0.0,0.0,0.0,0.0,244.79,0.6
27/12/2011,0.0,0.0,0.0,0.0,0.0,244.78,0.6
28/12/2011,0.0,0.0,0.0,0.0,0.0,244.78,0.6
29/12/2011,0.2,0.0,0.0,0.0,0.2,244.78,0.6
30/12/2011,0.0,0.0,0.0,0.0,0.0,244.77,0.6
31/12/2011,0.0,0.0,0.0,0.0,0.0,244.77,0.6
01/01/2012,0.0,0.0,0.0,0.0,0.0,244.77,0.6
02/01/2012,12.6,12.0,13.6,13.4,13.4,244.75,0.6
03/01/2012,3.8,1.2,5.0,3.8,4.0,244.8,0.6
04/01/2012,2.0,3.6,2.0,2.6,3.6,244.82,0.6
05/01/2012,2.2,3.6,2.0,1.8,3.2,244.84,0.6
06/01/2012,0.0,0.0,0.0,0.0,0.0,244.86,0.6
07/01/2012,0.0,0.0,0.0,0.0,0.0,244.86,0.6
08/01/2012,0.0,0.0,0.0,0.0,0.0,244.87,0.6
09/01/2012,0.2,0.0,0.0,0.0,0.0,244.87,0.6
10/01/2012,0.0,0.0,0.0,0.0,0.0,244.86,0.6
11/01/2012,0.2,0.0,0.0,0.0,0.0,244.86,0.6
12/01/2012,0.0,0.0,0.0,0.0,0.0,244.86,0.6
13/01/2012,0.0,0.0,0.0,0.0,0.0,244.86,0.6
14/01/2012,0.0,0.0,0.0,0.0,0.0,244.86,0.6
15/01/2012,0.2,0.0,0.0,0.0,0.0,244.86,0.6
16/01/2012,0.0,0.0,0.0,0.0,0.0,244.84,0.6
17/01/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.6
18/01/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.6
19/01/2012,0.0,0.0,0.0,0.0,0.4,244.83,0.6
20/01/2012,0.4,0.0,0.6,0.4,1.0,244.82,0.6
21/01/2012,0.0,0.0,0.0,0.0,0.0,244.81,0.6
22/01/2012,0.0,0.0,0.0,0.0,0.0,244.8,0.6
23/01/2012,0.0,0.0,0.0,0.0,0.0,244.79,0.6
24/01/2012,0.0,0.0,0.0,0.0,0.0,244.78,0.6
25/01/2012,0.0,0.0,0.0,0.0,0.0,244.78,0.6
26/01/2012,0.0,0.0,0.0,0.0,0.0,244.77,0.6
27/01/2012,0.0,0.0,0.0,0.0,0.0,244.75,0.6
28/01/2012,0.0,0.0,0.0,0.0,0.0,244.75,0.6
29/01/2012,0.2,0.0,0.0,0.0,0.0,244.75,0.6
30/01/2012,0.0,0.0,0.0,0.0,0.0,244.74,0.6
31/01/2012,0.2,0.0,0.0,0.0,0.0,244.73,0.6
01/02/2012,0.2,0.0,0.0,0.0,0.0,244.72,0.6
02/02/2012,0.2,0.0,0.0,0.0,0.0,244.71,0.6
03/02/2012,0.0,0.0,0.0,0.0,0.0,244.7,0.6
04/02/2012,0.0,0.0,0.0,0.0,0.0,244.7,0.6
05/02/2012,0.0,0.0,0.0,0.0,0.0,244.69,0.6
06/02/2012,0.0,0.0,0.0,0.0,2.6,244.68,0.6
07/02/2012,0.0,0.0,0.0,0.0,0.4,244.67,0.6
08/02/2012,0.0,0.0,0.0,1.0,0.8,244.65,0.6
09/02/2012,0.0,0.0,0.0,0.0,5.2,244.65,0.6
10/02/2012,0.0,0.0,0.0,0.0,0.0,244.64,0.6
11/02/2012,0.0,0.0,0.0,0.0,0.0,244.63,0.6
12/02/2012,0.0,0.0,0.0,0.0,0.0,244.62,0.6
13/02/2012,0.0,0.0,0.0,0.0,0.0,244.61,0.6
14/02/2012,0.0,0.0,0.0,0.0,0.0,244.59,0.6
15/02/2012,0.0,0.0,0.0,0.0,0.0,244.57,0.6
16/02/2012,0.0,0.0,0.0,0.0,0.0,244.57,0.6
17/02/2012,0.0,0.0,0.0,0.0,0.0,244.57,0.6
18/02/2012,0.8,0.0,1.6,1.8,3.0,244.57,0.6
19/02/2012,6.6,6.2,6.4,6.6,10.0,244.56,0.6
20/02/2012,3.2,3.2,5.2,6.4,4.2,244.61,0.6
21/02/2012,0.0,0.0,0.0,0.0,0.0,244.64,0.6
22/02/2012,0.0,0.0,0.0,0.0,0.0,244.69,0.6
23/02/2012,0.0,0.0,0.0,0.0,0.0,244.69,0.6
24/02/2012,0.0,0.0,0.0,0.0,0.0,244.69,0.6
25/02/2012,0.0,0.0,0.0,0.0,0.0,244.7,0.6
26/02/2012,0.2,0.0,1.6,0.0,0.0,244.7,0.6
27/02/2012,0.0,0.0,0.0,0.0,0.0,244.71,0.6
28/02/2012,0.0,0.0,0.0,0.0,0.0,244.71,0.6
29/02/2012,0.0,0.0,0.0,0.0,0.0,244.71,0.6
01/03/2012,0.2,0.0,0.0,0.0,0.2,244.71,0.6
02/03/2012,0.0,0.0,0.0,0.0,0.0,244.71,0.6
03/03/2012,0.0,0.0,0.0,0.0,0.0,244.71,0.6
04/03/2012,0.0,0.0,0.0,0.0,0.0,244.71,0.6
05/03/2012,6.6,7.6,6.8,3.0,5.4,244.71,0.6
06/03/2012,15.0,13.6,9.0,16.0,16.0,244.74,0.6
07/03/2012,0.0,0.0,0.0,0.0,0.0,244.8,0.6
08/03/2012,0.0,0.0,0.0,0.0,0.0,244.82,0.6
09/03/2012,0.0,0.0,0.0,0.0,0.0,244.84,0.6
10/03/2012,0.0,0.0,0.0,0.0,0.0,244.84,0.6
11/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.6
12/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.6
13/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.6
14/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
15/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
16/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
17/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
18/03/2012,0.8,0.2,0.8,0.0,1.2,244.83,0.45
19/03/2012,4.4,1.4,12.2,9.2,12.8,244.84,0.45
20/03/2012,0.0,0.0,0.0,0.0,0.0,244.85,0.45
21/03/2012,0.0,0.0,0.0,0.0,0.0,244.86,0.45
22/03/2012,0.0,0.0,0.0,0.0,0.0,244.86,0.45
23/03/2012,0.0,0.0,0.0,0.0,0.0,244.86,0.45
24/03/2012,0.0,0.0,2.0,0.2,0.2,244.86,0.45
25/03/2012,0.0,0.0,0.0,0.0,0.0,244.85,0.45
26/03/2012,0.0,0.0,0.0,0.0,0.0,244.84,0.45
27/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
28/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
29/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
30/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
31/03/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
01/04/2012,0.0,0.0,0.0,0.0,0.0,244.83,0.45
02/04/2012,0.2,0.0,0.0,0.0,0.0,244.82,0.45
03/04/2012,1.4,5.4,2.4,1.4,2.0,244.82,0.45
04/04/2012,0.2,0.0,0.0,0.0,0.0,244.81,0.45
05/04/2012,0.0,0.0,0.0,0.0,0.0,244.8,0.45
06/04/2012,0.0,0.0,0.0,1.0,0.0,244.8,0.45
07/04/2012,11.0,0.6,3.0,6.2,16.2,244.8,0.45
08/04/2012,15.8,12.6,14.0,21.2,18.2,244.8,0.45
09/04/2012,0.0,0.0,0.0,0.0,0.0,244.82,0.45
10/04/2012,1.8,1.0,0.6,1.8,2.4,244.83,0.45
11/04/2012,27.2,33.2,24.6,35.8,31.8,244.86,0.45
12/04/2012,0.0,0.0,0.2,0.4,1.4,245.08,0.45
13/04/2012,0.4,0.0,0.6,0.8,0.8,245.14,0.45
14/04/2012,10.2,8.8,10.0,8.8,14.2,245.17,0.45
15/04/2012,3.0,3.0,5.2,3.0,3.6,245.24,0.45
16/04/2012,4.6,0.4,3.0,2.0,11.4,245.29,0.45
17/04/2012,0.0,0.0,0.2,0.0,0.0,245.31,0.45
18/04/2012,7.2,2.2,5.2,5.8,7.6,245.34,0.45
19/04/2012,7.8,15.0,13.6,16.0,8.4,245.37,0.45
20/04/2012,14.8,13.4,17.4,18.6,23.8,245.47,0.45
21/04/2012,25.0,7.0,12.8,23.0,27.0,245.91,0.45
22/04/2012,3.2,7.2,4.0,6.0,2.8,246.13,0.45
23/04/2012,0.0,0.2,0.0,0.0,0.0,246.22,0.45
24/04/2012,13.2,17.2,9.0,18.2,12.8,246.28,0.45
25/04/2012,0.4,0.6,1.2,1.8,1.8,246.5,0.45
26/04/2012,0.0,0.0,0.0,0.0,0.0,246.59,0.45
27/04/2012,0.0,0.0,0.0,0.0,0.0,246.64,0.45
28/04/2012,0.0,0.0,0.0,0.0,0.0,246.69,0.45
29/04/2012,0.0,0.0,0.2,0.0,0.2,246.72,0.45
30/04/2012,1.6,2.0,2.2,2.0,2.0,246.74,0.45
01/05/2012,7.0,8.8,13.0,6.0,9.6,246.76,0.45
02/05/2012,0.0,0.0,0.0,0.0,0.2,246.79,0.45
03/05/2012,0.0,0.0,0.0,0.0,0.0,246.82,0.45
04/05/2012,0.0,0.0,0.0,0.0,0.0,246.83,0.45
05/05/2012,0.0,1.4,0.0,0.2,0.2,246.85,0.45
06/05/2012,15.0,16.0,16.6,13.0,17.0,246.87,0.45
07/05/2012,8.2,11.4,13.2,11.2,14.2,246.93,0.45
08/05/2012,0.0,0.0,0.0,0.0,0.0,247.02,0.45
09/05/2012,0.0,0.0,0.0,0.0,0.0,247.06,0.45
10/05/2012,0.0,0.0,0.0,0.0,0.0,247.09,0.45
11/05/2012,0.0,0.0,0.0,0.0,0.0,247.1,0.45
12/05/2012,0.0,0.0,0.0,0.0,0.0,247.11,0.45
13/05/2012,1.2,2.6,3.8,3.4,6.0,247.12,0.45
14/05/2012,0.0,0.0,0.0,0.0,0.0,247.14,0.45
15/05/2012,0.0,0.0,0.0,0.0,0.0,247.14,0.45
16/05/2012,0.4,2.2,2.8,1.4,0.6,247.14,0.45
17/05/2012,0.0,0.0,0.0,0.0,0.0,247.15,0.45
18/05/2012,0.0,0.0,0.0,0.0,0.0,247.14,0.45
19/05/2012,0.2,0.2,0.8,0.8,0.8,247.14,0.45
20/05/2012,16.2,33.0,32.8,32.2,33.2,247.15,0.45
21/05/2012,10.0,22.6,33.2,23.4,23.6,247.29,0.45
22/05/2012,1.0,0.2,0.0,0.2,2.4,247.56,0.45
23/05/2012,0.0,0.8,1.2,0.4,0.4,247.63,0.45
24/05/2012,0.0,0.0,0.6,0.0,0.0,247.66,0.45
25/05/2012,0.0,0.0,0.2,0.2,0.0,247.7,0.45
26/05/2012,0.0,0.0,0.8,0.0,0.0,247.73,0.45
27/05/2012,0.0,0.0,0.0,0.0,0.0,247.76,0.45
28/05/2012,2.4,6.8,5.8,5.6,4.6,247.78,0.45
29/05/2012,0.0,0.0,0.0,0.0,0.0,247.79,0.45
30/05/2012,0.0,0.6,0.0,0.0,0.0,247.8,0.45
31/05/2012,0.0,0.0,0.0,0.0,0.0,247.81,0.45
01/06/2012,0.0,0.0,0.0,0.0,0.0,247.82,0.45
02/06/2012,0.0,0.0,0.0,0.0,0.0,247.81,0.45
03/06/2012,0.0,0.0,0.0,0.0,0.0,247.8,0.45
04/06/2012,9.0,7.2,13.0,13.0,15.6,247.8,0.45
05/06/2012,0.0,0.0,0.0,0.0,0.0,247.84,0.45
06/06/2012,0.0,0.0,0.0,0.0,0.0,247.84,0.45
07/06/2012,0.0,0.0,0.0,0.0,0.0,247.84,0.45
08/06/2012,0.0,0.0,0.0,0.0,0.0,247.84,0.45
09/06/2012,0.2,0.8,1.0,1.2,0.2,247.84,0.45
10/06/2012,0.2,0.2,0.0,1.0,2.0,247.84,0.45
11/06/2012,5.2,8.2,7.2,8.6,24.0,247.84,0.45
12/06/2012,6.0,6.8,11.4,12.8,9.0,247.85,0.45
13/06/2012,0.0,0.0,0.2,0.0,0.0,247.86,0.45
14/06/2012,0.0,0.0,0.0,0.0,0.0,247.85,0.45
15/06/2012,0.0,0.0,0.0,0.0,0.0,247.85,0.45
16/06/2012,0.0,0.0,0.0,0.0,0.0,247.84,0.45
17/06/2012,0.0,0.0,0.0,0.0,0.0,247.83,0.45
18/06/2012,0.0,0.0,0.0,0.0,0.0,247.82,0.45
19/06/2012,0.0,0.0,0.0,0.0,0.0,247.81,0.45
20/06/2012,0.0,0.0,0.0,0.0,0.0,247.8,0.45
21/06/2012,0.0,0.0,0.0,0.0,0.0,247.8,0.45
22/06/2012,0.0,0.0,0.0,0.0,0.0,247.79,0.45
23/06/2012,0.0,0.0,0.0,0.0,0.0,247.78,0.45
24/06/2012,0.0,0.0,0.0,0.0,0.0,247.77,0.45
25/06/2012,0.0,0.0,0.0,0.0,0.0,247.76,0.45
26/06/2012,0.0,0.0,0.0,0.0,0.0,247.75,0.45
27/06/2012,0.0,0.0,0.0,0.0,0.0,247.74,0.45
28/06/2012,0.0,0.0,0.0,0.0,0.0,247.73,0.45
29/06/2012,0.0,0.0,0.0,0.0,0.0,247.71,0.45
30/06/2012,0.0,0.0,0.0,0.0,0.0,247.7,0.45
01/07/2012,0.0,0.0,0.0,0.0,0.0,247.69,0.45
02/07/2012,0.0,0.0,0.0,0.0,0.0,247.68,0.45
03/07/2012,0.0,0.0,0.0,0.0,0.0,247.67,0.45
04/07/2012,0.0,0.0,0.0,0.0,0.0,247.66,0.45
05/07/2012,0.0,0.0,0.0,0.0,0.0,247.64,0.45
06/07/2012,0.0,0.0,0.0,0.0,0.0,247.63,0.45
07/07/2012,0.0,0.0,0.0,0.0,0.0,247.62,0.45
08/07/2012,0.0,0.0,0.0,0.0,0.0,247.6,0.45
09/07/2012,0.0,0.0,0.0,0.0,0.0,247.58,0.45
10/07/2012,0.0,0.0,0.0,0.0,0.0,247.57,1.0
11/07/2012,0.0,0.0,0.0,0.0,0.0,247.55,1.0
12/07/2012,0.0,0.0,0.0,0.0,0.0,247.52,1.0
13/07/2012,0.0,0.0,0.0,0.0,0.0,247.5,1.0
14/07/2012,0.0,0.0,0.0,0.0,0.0,247.47,1.0
15/07/2012,0.0,0.0,0.0,0.0,0.0,247.44,1.0
16/07/2012,0.0,0.0,0.0,0.0,0.0,247.42,1.0
17/07/2012,0.0,0.0,0.0,0.0,0.0,247.39,1.0
18/07/2012,0.0,0.0,0.0,0.0,0.0,247.36,1.0
19/07/2012,0.0,0.0,0.0,0.0,0.0,247.35,1.0
20/07/2012,0.0,0.0,0.0,0.0,0.0,247.32,1.0
21/07/2012,0.0,0.0,0.0,0.0,0.0,247.27,1.5
22/07/2012,0.0,0.0,0.0,0.0,0.0,247.24,1.5
23/07/2012,0.0,0.0,0.0,0.0,0.0,247.2,1.5
24/07/2012,0.0,0.0,0.0,0.0,0.0,247.17,1.5
25/07/2012,0.0,2.0,1.8,0.4,0.0,247.12,1.5
26/07/2012,0.0,0.0,0.0,0.0,0.0,247.09,1.5
27/07/2012,0.0,0.0,0.0,0.0,0.0,247.06,1.5
28/07/2012,0.0,0.0,0.0,0.0,0.0,247.02,1.5
29/07/2012,0.0,0.0,0.0,0.0,0.0,246.98,1.5
30/07/2012,0.0,0.0,0.0,0.0,0.0,246.94,1.5
31/07/2012,0.0,0.0,0.0,0.0,0.0,246.92,1.5
01/08/2012,0.0,0.0,0.0,0.0,0.0,246.88,1.5
02/08/2012,0.0,0.0,0.0,0.0,0.0,246.83,1.5
03/08/2012,0.0,0.0,0.0,0.0,0.0,246.8,1.5
04/08/2012,0.0,0.0,0.0,0.0,0.0,246.77,1.5
05/08/2012,0.0,0.0,0.0,0.0,0.0,246.74,1.5
06/08/2012,0.0,0.0,0.0,0.0,0.0,246.7,1.5
07/08/2012,0.0,0.0,0.0,0.0,0.0,246.65,2.0
08/08/2012,0.0,0.0,0.0,0.0,0.0,246.61,2.0
09/08/2012,0.0,0.0,0.0,0.0,0.0,246.56,2.0
10/08/2012,0.0,0.0,0.0,0.0,0.0,246.51,2.0
11/08/2012,0.0,0.0,0.0,0.0,0.0,246.46,2.0
12/08/2012,0.0,0.0,0.0,0.0,0.0,246.41,2.0
13/08/2012,0.0,0.0,0.0,0.0,0.0,246.36,2.0
14/08/2012,0.0,1.6,0.8,0.0,2.2,246.32,2.0
15/08/2012,0.0,0.0,0.0,0.0,0.0,246.26,2.0
16/08/2012,0.0,0.0,0.0,0.0,0.0,246.21,2.0
17/08/2012,0.0,0.0,0.0,0.0,0.0,246.18,2.5
18/08/2012,0.0,0.0,0.0,0.0,0.0,246.13,2.5
19/08/2012,0.0,0.0,0.0,0.0,0.0,246.06,2.5
20/08/2012,0.0,0.0,0.0,0.0,0.0,246.01,2.5
21/08/2012,0.0,0.0,0.0,0.0,0.0,245.93,2.5
22/08/2012,0.0,0.0,0.0,0.0,0.0,245.88,2.5
23/08/2012,0.0,0.0,0.0,0.0,0.0,245.83,2.5
24/08/2012,0.0,0.0,0.0,0.0,0.0,245.78,2.5
25/08/2012,0.0,0.0,0.0,0.0,0.0,245.72,2.5
26/08/2012,4.0,3.6,5.8,9.8,16.4,245.66,2.5
27/08/2012,0.0,0.0,0.0,0.0,0.0,245.61,2.5
28/08/2012,0.0,0.0,0.0,0.0,0.0,245.56,2.5
29/08/2012,0.0,0.0,0.0,0.0,0.0,245.5,2.5
30/08/2012,0.0,0.0,0.0,0.0,0.0,245.44,2.5
31/08/2012,0.0,22.2,9.8,7.6,5.6,245.39,2.5
01/09/2012,0.0,6.2,2.6,6.4,6.0,245.34,2.0
02/09/2012,0.0,0.0,0.2,0.2,0.2,245.3,2.0
03/09/2012,0.0,17.2,18.4,18.2,17.6,245.27,2.0
04/09/2012,0.0,0.6,0.6,0.0,0.2,245.23,1.0
05/09/2012,0.0,1.8,0.0,0.6,0.2,245.21,1.0
06/09/2012,0.0,0.0,0.0,0.0,0.0,245.17,1.0
07/09/2012,0.0,0.0,0.0,0.0,0.0,245.14,1.5
08/09/2012,0.0,0.0,0.0,0.0,0.0,245.11,1.5
09/09/2012,0.0,0.0,0.0,0.0,0.0,245.08,1.5
10/09/2012,0.0,0.0,0.0,0.0,0.0,245.04,2.5
11/09/2012,0.0,0.0,0.0,0.0,0.0,244.99,2.5
12/09/2012,0.2,9.6,0.0,0.2,0.0,244.92,3.0
13/09/2012,2.2,4.6,1.6,3.2,4.4,244.85,3.0
14/09/2012,0.0,0.0,0.2,0.0,0.0,244.79,2.5
15/09/2012,0.0,0.0,0.0,0.0,0.0,244.71,2.5
16/09/2012,0.0,0.0,0.0,0.0,0.0,244.67,2.5
17/09/2012,0.0,0.0,0.0,0.0,0.0,244.61,2.5
18/09/2012,0.0,0.0,0.0,0.0,0.0,244.53,2.5
19/09/2012,18.8,5.4,17.2,10.4,21.4,244.47,2.5
20/09/2012,0.0,0.0,0.0,0.0,0.0,244.42,1.0
21/09/2012,0.0,0.0,0.0,0.0,0.0,244.42,2.0
22/09/2012,0.0,0.0,0.0,0.0,0.0,244.44,2.0
23/09/2012,0.0,0.0,0.0,0.0,0.0,244.39,2.0
24/09/2012,0.0,0.0,0.0,0.0,0.0,244.35,2.0
25/09/2012,0.0,0.0,0.2,0.0,0.0,244.29,2.0
26/09/2012,0.0,0.0,0.0,0.0,0.0,244.24,2.0
27/09/2012,0.6,8.8,7.0,16.0,10.8,244.19,2.0
28/09/2012,0.0,0.6,0.0,0.2,0.4,244.16,2.0
29/09/2012,1.0,4.0,1.2,2.0,3.8,244.11,2.0
30/09/2012,36.4,33.2,37.2,35.6,36.8,244.06,2.0
01/10/2012,6.0,4.8,9.0,3.0,3.6,244.08,1.0
02/10/2012,0.0,0.0,0.0,0.0,0.0,244.06,1.0
03/10/2012,0.0,0.0,0.0,0.0,0.0,244.03,1.0
04/10/2012,0.0,0.0,0.0,0.0,0.0,244.0,1.0
05/10/2012,0.0,0.0,0.0,0.0,0.0,243.99,1.0
06/10/2012,0.0,0.0,0.2,0.0,0.2,243.96,1.0
07/10/2012,0.0,0.0,0.0,0.0,0.0,243.91,2.0
08/10/2012,0.0,0.0,0.0,0.0,0.0,243.87,1.5
09/10/2012,0.6,0.8,1.8,1.0,2.0,243.83,1.0
10/10/2012,0.0,0.0,0.2,0.0,0.0,243.8,1.0
11/10/2012,4.8,3.4,5.2,5.2,5.0,243.78,1.0
12/10/2012,3.4,5.4,5.4,8.6,4.8,243.76,1.0
13/10/2012,1.0,8.4,7.2,5.2,7.0,243.75,1.0
14/10/2012,0.0,0.0,0.2,0.8,1.0,243.74,1.0
15/10/2012,13.6,20.2,17.8,20.6,20.6,243.73,1.0
16/10/2012,0.0,0.0,0.2,0.0,0.0,243.76,1.0
17/10/2012,0.0,0.2,0.0,0.0,0.0,243.72,0.6
18/10/2012,0.0,0.0,0.2,0.0,0.2,243.67,0.6
19/10/2012,0.0,0.0,0.0,0.0,0.0,243.65,0.6
20/10/2012,0.0,0.0,0.0,0.0,0.0,243.63,0.6
21/10/2012,0.0,0.0,0.0,0.0,0.0,243.59,0.6
22/10/2012,0.0,0.0,0.0,0.0,0.0,243.58,0.6
23/10/2012,0.0,0.0,0.0,0.0,0.0,243.57,0.6
24/10/2012,0.0,0.0,0.0,0.0,0.0,243.55,0.6
25/10/2012,0.0,0.0,0.0,0.0,0.0,243.54,0.6
26/10/2012,10.4,39.8,20.8,31.8,30.4,243.53,0.6
27/10/2012,8.0,29.8,29.8,45.0,20.4,243.59,0.6
28/10/2012,5.8,18.0,15.2,20.4,20.8,243.77,0.6
29/10/2012,0.4,2.6,2.0,3.0,4.6,243.86,0.6
30/10/2012,0.0,0.0,0.2,0.0,0.0,243.9,0.6
31/10/2012,12.6,35.6,27.0,29.0,25.2,243.91,0.6
01/11/2012,3.8,18.4,12.6,12.2,12.4,244.08,0.6
02/11/2012,0.0,0.4,0.0,0.2,0.4,244.26,0.6
03/11/2012,0.0,0.0,0.0,0.0,0.2,244.28,0.6
04/11/2012,5.4,37.8,24.2,23.2,18.8,244.31,0.6
05/11/2012,5.0,39.0,5.6,10.6,9.6,244.68,0.6
06/11/2012,0.0,0.8,0.4,0.0,0.6,244.92,0.6
07/11/2012,0.0,0.2,0.0,0.0,0.0,244.96,0.6
08/11/2012,0.0,0.0,0.0,0.0,0.0,244.99,0.6
09/11/2012,0.2,0.0,0.0,0.2,0.4,245.0,0.6
10/11/2012,0.0,0.0,0.2,0.2,0.4,245.01,0.6
11/11/2012,8.0,34.8,15.6,17.0,15.2,245.03,0.6
12/11/2012,2.4,5.2,6.6,7.0,6.8,245.21,0.6
13/11/2012,0.0,0.2,0.0,0.0,0.2,245.3,0.6
14/11/2012,0.0,0.0,0.0,0.0,0.0,245.35,0.6
15/11/2012,0.0,0.0,0.0,0.0,0.0,245.37,0.6
16/11/2012,0.0,0.0,0.0,0.0,0.0,245.4,0.6
17/11/2012,0.0,0.0,0.0,0.0,0.0,245.4,0.6
18/11/2012,0.0,0.0,0.0,0.0,0.0,245.4,0.6
19/11/2012,1.2,4.4,6.8,2.4,3.2,245.4,0.6
20/11/2012,0.0,0.0,0.0,0.0,0.0,245.42,0.6
21/11/2012,0.0,0.0,0.0,0.0,0.0,245.42,0.6
22/11/2012,0.0,0.0,0.0,0.0,0.0,245.42,0.6
23/11/2012,0.0,0.0,0.0,0.0,0.0,245.42,0.6
24/11/2012,0.0,0.0,0.0,0.0,0.0,245.42,0.6
25/11/2012,0.6,3.6,1.8,1.8,2.4,245.42,0.6
26/11/2012,0.2,3.6,1.4,0.4,0.6,245.42,0.6
27/11/2012,33.4,31.6,31.4,29.2,27.6,245.42,0.6
28/11/2012,28.8,48.4,39.8,38.8,40.2,245.73,0.6
29/11/2012,0.8,1.4,1.0,0.0,1.0,246.61,0.6
